Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
Q01432	910013.1507282413	NA	855587.6179836047	640314.7658805826	3290345.146608622	1726076.6132634727	2045984.429296222	1305417.9624214263	5860616.469286878	2552554.8143502036	638506.759096875	838878.9314422684	895009.9688721083	727187.0008586907	3900307.549815819	3126206.717658762	1603766.4398247835	NA	3190171.0668847715	649659.5503418108	794917.3950562278	1225690.0098475954	1491704.5730313577	1743039.583517717	867290.4792618323	687122.5162809864	1436447.2649650485	773942.1027426047	902992.7240031319	941177.4625665572	629626.3894778749	601965.7903176786	727928.7012907477	1029160.9675540207	743806.7465914689	NA	1287689.7009231853	1919618.600226329	793217.2831999429	1872050.9667553825	2039894.391430943	1722113.3837723045	1280609.422005857	1191164.550180793	1463577.0206368286	1574628.7483094994	868598.7106753153	873565.5475891685	707156.3548402166	743379.6678597361	2582025.200539663	2463087.275089256	497279.6588596924	456317.26480301947	1348469.240693374	1986879.5241686867	NA	1060522.1073892596	817402.397037372	641101.8318565171	1135653.544947658	1476799.8000000017	3300268.192063098	947784.1737336741	2823868.255035667	NA	1844862.6732012266	187958.06066804312	NA	477551.50949949335	NA	7477342.16633285	2453776.143015354	1545679.0832488944	1521512.537546044	5667251.307526701	3503009.4214136074	1185436.103847016	643086.2489222584
Q01433	5478010.610235059	NA	3728250.43467461	5842973.021784376	4758718.189434922	5213042.078912185	4161076.3451328254	1479639.7819111466	4767888.500194345	4513172.967426515	6105556.067711924	5864889.9570851205	6642740.281295274	4625028.489519068	9598923.76333287	5266092.0367029	5228251.337423693	1016764.2068690782	5642098.305832801	3844347.7526139347	3884159.4661250417	2940868.878894839	3837081.3342122557	3654774.5230544056	3082746.274654332	2080994.5887114229	5751210.031994322	3300481.961705771	4399024.048345226	6065065.641162626	3310184.3476857836	3816363.4497754443	3564961.823959706	4138928.295773531	2047737.139769722	5991929.766616961	3506721.6392628336	4794902.938298162	2351903.4345734166	3512865.0944597013	4501261.304259912	4461768.5608938355	3718145.546026754	3779324.3715483886	3779718.2242687624	3951867.280032078	5089625.333395864	2694673.8402885864	2662425.406847387	1867761.9201406054	4556419.569201431	5631902.034310315	3419605.571970235	4443698.294158414	3363976.133536808	4324659.8359777825	1621604.7633580223	3635194.385605762	4166497.6788623193	2145866.86877467	4597935.7766214255	2633321.999999997	2644449.4110650765	3472796.3124831636	2667511.694921038	1431724.9081969569	2549627.757801745	1548157.176369579	2073950.5292961474	5000376.670455124	4891912.342349793	6622830.622218941	5818908.513064407	5124757.325323592	6170744.728991903	4875540.388973166	5347019.248425667	3732377.347027855	3906242.6664697393
Q01459	9664454.96299177	3345814.8127498045	5742400.5418249555	3345201.0699706194	3945338.416848631	1794814.9918626084	2091715.0315686148	NA	2187737.3392363153	7897716.619948759	2676275.689038828	1980478.2437508905	3516234.083232108	4386273.65206098	7715423.786794522	4800581.841014977	1940877.7204682282	12846748.608808743	2678214.2416359754	2983505.5477919267	4738631.867042766	1785140.521917631	1827644.9229371364	1700810.4022030488	2380935.606149818	3909872.398632424	1959152.4864566647	2371228.8613627246	1934002.2431271898	2407570.849886126	1919610.2059952384	1854359.7559657258	1882588.4146406092	1654343.3376864376	40934198.65554216	2659986.8536015707	12903267.70280473	3826312.4448034274	8521271.870541718	1475091.488816761	1100807.3274840056	966563.8689559216	1621992.4518412657	2319688.102985821	744825.6207083133	847867.364413273	3057619.647591361	2151133.9036448575	3152882.679076172	3178960.3802964725	5626348.05103819	2554132.665576881	6931786.393982659	2772466.8622431294	2792511.2412841097	3657972.9806668377	9456403.174716236	2198740.9057099293	6431135.392828964	6995011.631901216	3491347.4928911403	7580000.000000009	12344365.980932195	4803159.389715172	10801529.067941707	2528610.9265736616	2568099.2070056368	22380967.875777572	16600069.338570373	19878649.450544346	14962442.51231529	8243976.429780379	5886862.047144461	2818997.3365854276	2056332.7640819561	3216986.3982971967	2252212.712797318	1986579.6827112348	1212173.9074027138
Q01469	90803395.5314061	137520672.30358687	33262976.359280385	88656506.85567796	42975211.68183137	78787389.61890107	52486316.58894987	118572951.61406122	52562110.52413967	77296800.96120043	184521156.92692503	98974994.05769116	108122070.31386915	128838186.17508425	102802240.64693508	114800669.05897395	109200340.98242757	241570675.25128505	102310494.01089665	34249482.07232633	74525094.4012554	37158561.820578605	39389809.7397067	41765723.54684775	55414804.645390786	48607222.890482366	72682832.48923257	41800486.02511206	93942693.08912347	97568649.14931439	73462339.34170577	110404563.53840253	94040633.47465135	96257907.39347537	485355304.00862396	72828019.9220012	101318201.46498038	73096578.76259433	72672931.96181649	133566374.4663864	128620221.56044963	125711714.13276252	103900480.07212982	110789498.46051067	31073111.517172493	38273586.4885087	45259745.62589539	23811992.36901385	70346776.61000687	58838652.65285584	95186740.79789208	97481426.88954203	33871856.62238935	110269550.26244949	77903294.32183295	62133902.32001591	152670547.28019616	72591930.4639241	76112595.64240327	22228592.519152787	88707582.62907289	54679999.99999994	80559643.92130426	119812142.55456191	69711335.14081447	117828650.71088673	122550638.6644081	14779011.305941112	78310678.96538238	216241.80441376762	160626748.12023297	49610028.37353651	509351110.5837708	49799046.05285213	89064764.79781565	57644603.56581187	93941913.42737359	44311959.90354677	78920175.64245188
Q01518	129461215.38337332	110153443.83520715	47934151.688092574	133942267.96678878	208189044.14331186	172153548.18303177	87125072.19863982	143870948.66452894	155695991.06804407	91779948.96738823	168892600.43960777	55598704.71562931	55502662.76111964	204879485.5242546	261420421.7678196	156946174.537377	92492688.81211625	558626358.8604578	113539694.5730681	160704383.90183	235064144.96003067	63485555.15964637	69956459.30324554	106758859.9278431	62329038.011892155	48821351.62568268	89765950.78232227	52144142.6303751	188026456.40277246	230217011.77684096	90660170.2280588	87996223.02412064	126913244.29101159	111322436.05344379	109192103.31453283	201108447.33932778	58759622.52169509	61763941.29604325	173868516.25664327	205568662.45624036	71219461.5252078	72309112.61462338	67278132.64076526	66652231.840164065	80741979.43876529	72100621.66944925	204630302.0371805	119394534.19870837	169966029.12511864	98645371.44998915	95647916.86764944	68380958.73580751	82642911.4900125	227710148.03663608	61897867.63570041	57305828.659166686	195968545.9180064	176084479.9766808	157097263.5521013	58496950.607045874	145702204.46825218	196199999.99999988	125604897.38642508	153380889.84490436	62376733.435490884	187047931.55476376	139036018.69450396	36390107.54238278	281549365.7322033	57473893.56771224	234829711.525619	211361523.3592632	222930514.15915284	59354474.95582962	192774799.56238577	198995097.58992332	122547138.92137663	135737148.3498934	66085039.550063916
Q01543	2434598.338399688	NA	2326475.7399009294	3335859.9296741523	2638715.890345285	3056372.7362317718	2745592.7226721635	1450815.6303154724	3302385.8057654737	2511078.599225742	3880329.89603095	2961625.9952469417	3821903.244820628	5736182.970176118	2676434.2611422027	6157037.637151662	5470937.083219629	673256.6534631228	5096217.753763439	3568328.2491119234	4501716.286927155	3927995.020648295	3828191.3616873156	3742329.874061619	2743815.097225533	4014913.7850068067	5767713.809753994	6001224.896660116	2304270.269082747	3282102.993237106	2277130.8166380352	2486283.14416364	3005044.5164151196	2854635.1354458383	896268.9172627415	9356855.842451105	2140643.888015316	2425387.1674764664	3413886.4380209786	2616923.156991247	2780617.1844205335	4899033.042442479	5128476.260479103	3513084.411899708	5457571.071064874	6864868.493193097	3388198.513370489	2883255.6430094806	4148268.3346991264	1852424.1334461097	4215102.237621959	3991829.4694335535	1827146.3996718195	4210220.742991842	6415307.823579847	4802939.630911858	3486109.7956714304	3757478.2173945606	4575569.858617092	1336518.5300324217	3475243.740109614	3603878.9999999963	2540783.9956775694	4280700.530258293	1956255.7029946845	854070.0924139437	3281793.2204916207	1427021.8705214707	1193579.692370437	3034220.681148066	NA	2679997.8525551213	3178946.2183357216	2701192.4099575644	3146299.962857642	2443944.8788035084	2318992.7337002098	2152004.8707826925	2191300.3548514484
Q01581	244421.60641298865	NA	NA	NA	30801.836561573637	340069.94777474774	94200.81521573298	NA	202658.28928388	103439.28319933098	245521.49670445535	307940.43402850116	414086.1200563552	NA	633935.5880318955	543858.234687914	1800842.1516015667	NA	1440645.0874198359	369118.3168023065	224942.05106739004	516126.0465780977	576515.6025234805	654503.2383783677	328085.67247044324	256273.28520157904	555139.0601127564	422130.9666371172	19469.504744496735	223614.66197130326	307351.88396105845	294380.51808110194	346804.89981285867	390798.4640672489	NA	NA	NA	311883.0400372059	NA	498615.73781747953	670450.1251118548	749259.0642764772	276749.9359506997	159072.692597106	1298521.6934019215	1492087.8735092015	290177.53524858673	260346.04310290184	278640.5897230206	79935.51647490218	NA	201341.7175297865	49904.23624296604	241218.7557345656	428619.30546128267	329065.273587942	NA	112697.33709185333	236796.8953342321	NA	380830.07944695954	463020.3000000004	NA	227401.84551542866	NA	NA	NA	199323.55367804362	888835.9411269205	1017481.3631554883	351409.537562592	189438.00306172177	NA	538983.8337631234	244076.52519592622	527935.2285062206	561628.7447219027	192260.58453586596	576481.7576247209
Q01628	443003.74711129157	2270124.872951325	2955388.4346099845	1349215.371883169	779408.2912627128	414817.6742540026	2092611.4338703402	1037669.4574441789	1187783.8493850767	13933029.234303374	3052778.033855962	1252607.786732048	1280251.379835863	2584184.9726539315	2336084.2131173485	4069367.3884100425	1924696.413941451	NA	4854001.818155811	NA	234812.0000294508	270031.57332852064	277309.76276096364	331615.4830065096	821527.8434583633	606629.490496186	216200.1252896504	331149.3744712074	374537.4155363615	170674.56749147506	204843.15136845145	79945.89879287784	177361.25889668867	236838.75962518455	1951693.2859606065	NA	986865.5986848722	511493.5766670892	4429316.079265283	2981605.1595564336	1288312.225024311	757411.1980552234	196636.28776581556	161950.04564127722	1215967.9350644303	1159579.545732983	289984.8632390949	244272.2313130599	180011.90041077032	372613.19643506594	959246.2250950384	384995.38901906135	5157730.988169221	825728.4872531393	908071.3862775022	1807671.847298313	1894287.4404042044	296014.850860705	413468.30469568947	706159.7924848804	385769.3176477468	6196194.9999999935	5132054.306450178	912655.7872210534	4395047.1168339215	3094373.1886837455	2570601.631811563	1335308.702837428	NA	471074.0984059644	2947690.770390263	17570134.578278497	14697892.424964461	3553115.762638767	3602829.991821286	2790745.1844967282	1259519.0148453622	292880.7480156519	777916.3834586585
Q01629	153795.46335777227	NA	1170646.1900704666	NA	NA	669170.6643622662	NA	NA	NA	NA	NA	NA	NA	NA	221718.57484312914	NA	361650.78126901377	NA	247661.0581394869	147404.50956201064	179802.71991239855	192805.72620058828	75659.67929863352	NA	1281186.41412242	1408083.2612638501	470733.6008594219	NA	NA	NA	NA	NA	NA	NA	NA	NA	234364.13192767903	268966.59805617825	NA	118263.75802333542	NA	70393.03169472834	NA	NA	1130345.8769202076	1601702.8434205295	211468.53204635213	100405.16332715255	260567.5023727025	NA	NA	NA	2803092.9043396018	988708.7634715355	2485110.709816764	1422378.5473871126	NA	NA	448134.28982848884	NA	551549.3745993061	1789999.999999999	NA	206689.55485822313	NA	NA	NA	959184.3375333229	NA	853666.7612743328	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q01650	243063.16637527876	NA	2486757.291333126	2832679.8494225424	616886.873645137	919146.8185257033	773164.5913396738	2883777.5811325843	239395.15965471248	6654085.508657862	2680986.135964108	6633293.663348266	3561650.731971419	1687414.3448059387	113160.24963808952	1032662.3794812203	472655.11188447103	NA	177671.94641337404	841789.7276953822	462569.0255698111	1158368.5755897637	1033854.8744304529	697325.4275380648	3176065.7141165896	3407034.425083257	1512825.7807471298	725592.8423617368	1481040.0607283618	960700.3969859636	1608428.19524067	1701341.4866100491	1255457.020701513	1399230.8617223406	1986715.394770177	2863138.853999232	3039597.03200534	1548882.1432518403	1393091.3475108575	2953491.248439681	3337570.3811802655	3193208.0049551716	846146.8899184223	974785.9151163343	836303.2503588018	845179.2786999104	988763.2874788978	1914054.1176061325	952182.6810123301	8027408.272680792	1118553.041927698	988031.1256911955	3491147.268975302	2315012.8100722646	1069893.8039350526	1352082.596225173	1037347.8840308737	763870.9326696213	1958232.3311985598	3569010.3792989356	534609.5528515024	1059999.9999999993	2081191.9572543588	1285988.288683562	4641209.211246746	2136041.193680945	3252369.890683322	11267550.192460753	1593050.4991567384	4663586.306624583	114503.89913271915	1533103.8422595274	1377197.8153140384	2821064.2448739717	1216539.9972383545	1439264.3112776952	882617.1737488013	1546646.3915565514	1515197.3625018464
Q01658	1516339.1773291766	NA	1749439.2959732807	2132630.749105656	2287366.786789253	2077958.4657495893	2289394.375519734	NA	2732776.0352263073	1328288.7121696975	2811156.382946971	2610812.307776191	3286964.7296164087	3220292.0428456557	2477683.2625581273	3049563.7859837636	2827668.5735080945	1958093.1347297225	2145054.9181664414	3872550.860191304	2434363.7336871536	1657384.1704738005	1907334.3694013085	2833801.07118703	2273801.9994639554	1240652.791279658	3855365.8842306505	3872197.5338007403	2813885.4475352904	2570514.5848941687	2520229.5873781326	2870125.7386305435	2803678.9697150337	3396443.09324685	1119655.6219458214	NA	1245996.7675875472	2850554.2181766042	1625273.238762671	2428479.535752476	2422933.915054265	2490673.010639699	2609908.049178189	3361461.494798904	3333797.6334457984	3657575.1906994614	1436759.192766374	1554308.4444869184	1419221.2811967481	1100266.7703784122	2665699.141932136	2424053.5729296785	1233076.4261171632	3456346.1518063108	3211668.405610582	2701288.1814194997	1939389.5223185932	1231077.392998711	1983381.6434375169	1464743.6219226914	2083759.966318231	2831690.0000000005	1542469.417595961	2506922.586592823	2398068.0649045766	1789656.1352461954	2738249.5643210127	845596.718614904	NA	2638100.733004102	NA	2004242.2228949796	3101373.881775051	1788389.4075546407	1443299.543473595	2356885.3653807496	3246280.2458746773	3103807.815433886	2654154.4559338405
Q01664	132569.77139179918	695949.737550823	728461.9530284546	338962.072185913	NA	71226.90208121965	415795.8555309006	NA	320924.2150462883	207693.9436261925	229080.25527979797	686441.4034179704	802248.5482649803	635052.192633669	NA	269834.0289775802	589431.7725242593	NA	425805.0468727891	364081.4115010066	141859.99142726292	862069.1161631871	982760.523720299	928133.6116977154	997800.3351040364	1450722.1809824572	709569.0701000649	803652.9077858133	367585.27334287134	115632.14476016533	896619.4230455582	768640.8688443194	611963.1807013276	640066.2352170593	201863.63656690542	NA	174533.76023141108	647408.3948252521	NA	194391.26585615872	500958.54274994077	757362.7708513637	996777.9996717846	952856.1406224958	642965.5347121152	778264.9150041479	208639.20003010647	509718.1130064351	140268.68752722122	322286.4193425846	536691.8064756973	1036367.5174370953	462194.80866005336	203449.67139733792	717153.6865438921	460874.6895542253	NA	NA	272836.04696850106	1237640.7762767347	248200.48966179765	85923.99999999994	NA	NA	NA	NA	136589.4765327491	1267699.2485827603	NA	1054946.1837249608	NA	NA	NA	255576.42256353167	NA	NA	289840.8678215297	136654.32047579525	434666.65716643975
Q01780	4768505.800421207	2374899.867087537	6677532.113774735	4134692.268674231	6051747.910589852	4032425.4529358842	4681320.674919961	3753569.414853256	5564392.807930091	3208697.4312051176	3552891.841450113	4146890.930317457	4249573.907858545	3614037.0184020973	2788401.458192004	3762045.372097827	4095012.78684104	677179.0559012628	5177909.148112456	4473109.284401253	3487327.064069664	4682892.524519645	4834069.940617534	4885390.117229184	5677746.3776015155	7435620.329832594	6111724.308583653	5678128.054124334	4010424.9543570895	3763654.3906653738	5785690.0204089	6026718.065256623	5513444.219199697	5804274.277811403	1773445.1381538252	3459877.0088599906	3297775.8756052814	5410213.931771586	2514015.51006725	5847523.092667149	8036106.40493389	7562604.438593636	5585936.700907576	6000684.562990956	5313073.258405795	5163401.868835198	3597054.3976615183	4397236.647830736	4039285.642775917	5674723.135002903	4602537.176177147	4894637.046352529	6593482.077941682	5654547.300238612	5035907.16526745	5138592.9211942805	4825922.764839283	4346631.491120555	3930138.295617698	8182609.162295122	5810346.662204281	4069999.999999999	3581528.924462089	2926476.4245469305	4137945.561834439	1993882.4564656026	3704852.7781792125	2671412.519007286	2608441.4411125677	4332862.826076381	NA	1921522.7870563564	2278294.837304231	3424756.1211555116	3092100.7664806787	2932901.5357124396	5740652.641028044	4207837.538424954	5876582.97122559
Q01804	520108.0432396616	NA	134780.79054114324	316586.858550909	611755.9275989545	574846.0292866298	538817.2623259317	NA	468730.5391580118	170187.3913337046	267075.15152724483	721349.30496549	805405.0672132486	NA	610645.3094427944	328961.72518496006	695626.9201228517	NA	637139.6411936507	953646.4275383092	958404.9145613026	634765.129891213	657237.9875503703	646972.8675179809	839818.5982703546	663096.7368696685	1241876.9139862466	1168703.545804171	653157.1548402474	695930.3787991692	646149.0462627639	671471.5511758814	607863.4668017318	543048.566043593	86533.45786802647	NA	243167.54873954778	592148.4483840694	NA	547925.6952541526	599839.0053453175	644989.5450149738	1154919.6739296885	888760.8947002477	899719.7999245757	1118682.7017557826	994398.0349262976	875523.2738184633	951260.6572773431	415634.4297746446	551249.2902936524	1063186.1181392397	336857.20206869696	505334.3134996404	640947.273984269	565826.1928507272	NA	770415.106100633	568998.4932700838	279125.83526532777	587888.435823306	718675.0000000003	283723.76441253297	486120.2902517996	130611.82853802932	NA	209702.9752058877	NA	NA	363630.47955497593	NA	88120.21486543017	175834.51743395114	424963.84849025303	NA	460579.9335453261	914930.4033395894	676668.6120150232	587626.4744710893
Q01813	18585490.313445713	20528913.85108904	13992339.076581936	50225630.29526377	15536163.144313522	20348239.20866108	16398829.986580053	31572054.04779236	18972439.323961627	9354033.159797475	38133677.829053976	17963534.396089137	24206433.65235882	32520973.963552523	19130887.318754796	30806382.807572924	29178331.110504653	27465105.291896816	30454007.82092642	20533311.726564992	18168668.989773992	31990247.50998075	34752246.7072443	44710043.48357085	9976010.672348734	8495557.569074405	20574016.379068907	16173201.407497482	19195626.98002584	32870611.988039456	26784029.21374618	28128095.0108497	21429613.38028557	22796176.457511183	9404080.017352296	108720564.73089866	16184595.81843193	26677583.489997927	39479851.585548066	18479877.16899362	20143414.86421922	23649723.52946167	19597070.746277943	15889415.983324824	17434828.979847357	22295091.369256195	23801785.482398566	16489637.429365272	22270389.057358664	11161218.352751445	20282523.547922958	22416615.044219576	8526649.598175878	30212446.07404003	22398839.261167835	20704622.939782813	43117590.310152836	19619440.66592543	19899708.505083535	10682159.985427821	25425810.871058043	34509999.999999985	8138714.479542038	16330741.92503159	7949701.721272036	18935716.5277662	22084820.975911565	9684396.250007497	37703574.11218386	21638054.355678435	19961869.41163981	14626724.138416477	21973950.48251865	16204374.345130686	47749194.89160556	19259762.406334363	29661854.158480786	12567853.895025983	16484133.460802449
Q01814	690836.481315009	NA	324103.4417267819	NA	NA	507368.042130347	NA	NA	NA	NA	NA	NA	104847.10121692931	NA	575429.760709117	197484.06795114008	424546.9016646623	NA	118567.88104701792	NA	NA	NA	20342.591639132832	NA	NA	20044.69796647357	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12280.102038631068	NA	NA	31062.653232882563	9657.477675692448	37812.688012975115	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	177258.99999999988	NA	NA	NA	NA	NA	NA	NA	821596.5737547803	NA	327626.9271169411	NA	401381.4776676455	NA	NA	NA	NA	NA
Q01826	348843.2810152687	NA	1001883.341625717	760373.1724399291	NA	NA	1904683.860413703	244281.80235815796	1130179.5429165226	603708.8200289732	215138.54098934523	1445970.5733011682	1521378.658416733	NA	455933.1930074315	2546764.832406252	2643172.413411464	NA	2932069.03567813	3909199.8531982917	119292.00342692634	4227719.178366024	4869760.507811211	4581253.863143242	1617958.281517745	1573846.2037226656	2441787.9276627824	2422665.1306956857	490059.82239998603	90801.5371909676	2013968.971458363	2022026.3268192338	1285236.4852836537	1265146.8090124284	NA	NA	887656.000049082	1343893.9393420431	NA	700131.7152800433	3946456.38409336	4307485.902126918	3727377.257988807	3212204.335188947	2164420.3306308887	2539324.5732167684	197688.17838237435	466174.9550617968	223179.91396718498	200421.60059031012	2462680.2125035995	2492968.931428728	280073.167829703	113302.78580175838	873189.0805348495	909782.1671497575	NA	118786.9934807714	97924.64664653629	2058087.8668082713	1589220.737385065	838586.9999999995	419754.19928238075	141671.85462153223	3453868.602885515	170715.87604956533	3062368.9005059493	508087.93679421407	NA	2006192.5171458307	NA	125409.78612376073	NA	959587.6654417262	938194.4761202239	535359.664888382	3095601.7303964635	414648.32657998905	1812156.6931370948
Q01831	695723.9342534372	302690.76705975994	1676945.0564865142	1384469.0638581826	603186.5188172731	825051.4113277377	549978.5273486992	498871.12132692727	833980.8143198251	NA	NA	517385.9454230309	488460.54882945184	340362.3401367175	431641.90650659055	602339.4949299478	607097.8760873734	NA	833491.4667162782	1381751.6467099634	1499912.587530947	1476308.51896268	1697141.7376276557	1873565.6482681122	2668015.9213631367	3715133.555726294	2312153.3741867794	2783012.3859758778	1237621.1714924444	1488856.6767316805	2068034.9177059606	1958346.7344947404	1594156.221266904	1883547.9258759995	382175.9568253395	NA	1306381.4287950774	1174653.5905985096	917164.0138156225	997788.747781058	1595816.6003494053	2160253.535308578	2043239.9744529116	1867334.6799564268	3602738.498974591	3950144.760857321	1075822.5271997452	1301969.195767109	1252689.1386681898	752948.6174606028	885997.6299354967	1283663.809950075	1590223.395019568	866155.5614959472	1181651.5315566084	1516244.1124192805	799871.1404256941	1015797.0854627511	1143923.5917826477	1416053.1180226433	928583.4348166115	1140662.9000000006	163699.1435089707	736399.0502560657	NA	491792.88749820867	819346.85820632	1262084.6546491145	173479.61294747202	1132980.605559685	NA	398901.26801847736	166125.0462743243	599576.4317905428	585909.0576699389	679439.1864352789	694848.5956700352	862174.2454750383	960915.1926172149
Q01844	31998904.179663952	30664148.283865556	33249122.558214508	75186114.67510249	20662874.081461456	22860750.45241342	15553736.907517053	33397583.64885159	27565145.910053667	15955468.024496239	35310118.62367867	20516197.234202135	38837877.993340075	69481445.18781805	20665562.894874666	52668635.20936963	19765261.717819393	24139455.0471971	26076699.083265077	23092298.731371243	27959619.318342723	24661330.347622722	28041535.793744795	35506317.45914784	20658585.338354535	16043595.484887192	34855927.6973911	43683731.829729795	21855808.35678525	23031928.499397866	23280767.366526112	27452775.15973438	23811837.391977575	25465699.55093206	23368959.081896733	57174226.39377847	21061356.65193301	46002824.97015249	55366450.990816265	30505111.36138199	36800265.04481631	33180374.152367715	37023547.30491042	35339568.7569203	32087615.66297048	32538781.998373874	20156897.914555356	12685071.807981282	21045764.559304316	18209308.143277176	34099358.59784959	30128753.24750609	17067107.535782028	40675121.95182043	37681722.74532728	41269011.37489364	85919466.04690516	31129512.52326836	38651773.32053766	30404983.893330637	30836973.4114315	39309999.99999997	32369887.134542223	31828936.222512547	30987993.227701653	34534590.32594439	48126133.159046076	14606526.403139072	36569250.14922183	22066964.009168793	22936438.82127377	19996027.936063036	27706763.80319579	16272419.1084276	44286734.89946564	22615630.098347172	33997299.60654368	32987912.547185175	31663538.21138693
