Protein.Group	16.01184_CD14plus	16.01184_CD14plusFlow	16.01184_CD34plus	16.01184_MSCflow	17.01060_CD14plus	17.01060_CD14plusFlow	17.01060_CD34plus	17.01060_CD34plusFlow	17.01060_MSCflow	18.00103_CD14plus	18.00103_CD14plusFlow	18.00103_CD34plus	18.00103_CD34plusFlow	18.00103_MSCflow	18.00105_CD14plus	18.00105_CD14plusFlow	18.00105_CD34plus	18.00105_CD34plusFlow	18.00105_MSCflow	18.00190_msc_f_30K	18.00260_cd14_f_20K	18.00290_cd14_b_20K	18.00290_cd34_b_20K	18.00290_cd34_f_20K	18.00390_cd14_b_20K	18.00390_cd34_b_20K	18.00390_cd34_f_20K	18.00390_msc_f_8K	19.00019_cd14_b_20K	19.00019_cd14_f_19K	19.00019_cd34_b_20K	19.00019_cd34_f_20K	19.00019_msc_f_10K	19.00019_msc_f_20K	19.00074_CD14plus	19.00074_CD14plusFlow	19.00074_CD34plus	19.00074_CD34plusFlow	19.00074_MSCflow	19.00406_cd14_b_12K	19.00406_cd34_b_20K	19.00406_cd34_f_19K	19.00431_cd34_f_30K	19.00431_msc_f_10K	20.00083_cd14_b_20K	20.00083_cd34_b_20K	20.00450_cd14_b_20K	20.00450_cd34_b_20K	21.00034_cd14_b_20K	21.00034_cd34_b_20K	21.00176_cd14_b_15K	21.00176_cd34_b_15K	21.00432_CD14plus	21.00432_CD14plusFlow	21.00432_CD34plus	21.00432_CD34plusFlow	21.00432_MSCflow	21.00839_CD14plus	21.00839_CD14plusFlow	21.00839_CD34plus	21.00839_CD34plusFlow	21.00839_MSCflow	22.00117_CD14plus	22.00117_CD14plusFlow	22.00117_CD34plus	22.00117_CD34plusFlow	22.00117_MSCflow	22.00251_CD14plus	22.00251_CD14plusFlow	22.00251_CD34plus	22.00251_CD34plusFlow	22.00571_CD14plus	22.00571_CD14plusFlow	22.00571_CD34plus	22.00571_CD34plusFlow	22.00571_MSCflow	22.00697_cd34_b_20K	23.00083_cd14_b_20K	23.00083_cd34_b_20K
Q6DU44	664826.7740937446	NA	1192731.8868418138	269319.7694666702	438113.4421477298	665562.8000831407	1376836.6280463818	NA	1152505.0376617431	1039691.4733225107	515021.9554742907	444005.8150441252	658762.735540343	533695.7859624135	1209072.6162229876	1854026.6880873546	949886.163994028	NA	1505363.631511296	659198.5424747779	817496.2724530004	1429216.7478701717	1237550.130645935	1076457.8669937847	918803.5003111919	1252603.3260628998	435014.44229966024	516805.0685345292	1601821.5119806072	811379.6788049098	1072794.140554576	1195221.6768160462	1534087.1099877567	1449866.2013462307	3026378.923020776	NA	1455759.850781519	776947.3965594076	813432.8239904584	463513.97087969276	697667.5146032011	602586.2836000073	574228.8090008405	703351.8956512841	703084.8983913462	463517.89862793096	926322.787211146	1414955.7398301407	892932.5112006052	2009997.1241871226	672590.6689137309	563005.0643218079	2346315.379668552	644972.7654035985	1284257.8038652912	1179550.8241368027	NA	481095.0107242714	810985.5944062567	914659.7487678754	916363.7770768321	1721596.3052023489	1143445.3339702461	549532.9930540065	1193071.3045095815	NA	853796.5255655965	2047111.5381643758	NA	1107572.3785245675	NA	3310834.1338808173	2870348.7890436887	2026090.0403970864	1184429.4094088788	1955936.1085484177	764476.4989823614	855926.0966203134	779157.924484839
Q6EEV4	466720.7168461424	NA	NA	1291670.0319086246	NA	490901.6878374586	1118032.7505940548	NA	553300.7784213668	387788.1245331892	511493.14419649495	979568.6949186823	1212955.01704516	3165132.58449579	NA	870285.4858468419	951094.8927086474	NA	833338.7627947396	607012.0046820904	748481.3712313998	832115.3476813483	638845.0888452325	1158836.0449189374	365092.81665597315	340179.9800435254	816955.6009698337	561134.230562838	503443.76400725724	685983.5050172817	747551.0789265787	990346.7564970377	869875.3315852463	840701.1579382393	609304.2424051794	NA	612092.8700884467	736497.0218149772	NA	843618.3685096976	1102369.6528913248	959272.3056282952	1190541.1206503839	829625.6499074905	554780.7615770762	899565.0387421941	445002.6787626548	291320.29615834565	474757.58072475897	NA	1059625.8950127545	984778.3626872951	530831.7922815151	1100190.16694242	789995.845144767	696282.9537338334	1330937.27910979	636551.9463117309	707033.3772915056	534769.14590088	990892.0481664806	970274.4616489916	537682.4005826813	1108494.2334243013	888434.4511175127	2051873.623819176	1376554.7579614103	962142.4229372565	1515991.48023259	700439.0970061941	NA	NA	1178128.2343089774	852979.9342816042	999362.3141887399	619424.6906298161	973359.5376013456	660652.1962136868	826543.2986960189
Q6F5E8	207311.64739349863	NA	520936.97498215106	274306.9293525815	209066.79009033096	NA	1055919.820005496	339378.4008872338	577587.8350124378	535152.3944365785	NA	1284035.8891585686	1190069.0733273276	268485.89949388313	NA	194133.74131038183	405190.185218968	NA	367151.6446663381	111135.7793602	NA	509229.92726614233	442512.1028994155	442781.9820751668	604987.8315053921	540335.1582223142	689396.1717666767	697951.0487491654	185073.4866933227	NA	350238.1235552093	347925.54889296746	228205.04565511667	237860.75309300717	NA	NA	403985.78581010987	482549.0373164465	NA	NA	701865.0478665184	874294.840078346	721063.9855196264	419897.5942956562	285743.2169720718	334111.2835734201	NA	211700.96127425288	32290.970823731404	176494.56116778587	744747.2678237472	965661.8271152619	242744.18603930352	180812.47593628496	893249.0360642045	749749.6334903069	NA	NA	NA	287422.1032891961	225734.1086939814	501801.20706116373	NA	NA	986750.7029778501	NA	727838.4614807104	NA	NA	NA	NA	NA	NA	454927.729948003	NA	309297.90153581055	577158.6867305874	241598.98944964726	393321.36571498966
Q6FI81	1419364.1194110254	NA	1373906.3506658892	894367.6549922157	1613206.558345794	2731395.7424769974	1449301.7137330333	867253.9323993886	2036754.5924194558	1327606.0351656682	2415156.007616987	1549332.5604723229	2746313.2461399846	731896.5900043425	840920.7043407526	724225.6920360097	1579765.8179013352	NA	1570814.2241857026	2406003.4170169304	1835928.5166517277	1602105.8705964016	2062583.55107656	2004786.3577097596	1140505.9575216735	1123957.5790618453	2144785.581419625	1116520.0411120297	1679485.5852887502	1764009.6930910621	1864370.399604554	1845050.9379975873	1853688.5912352046	2352005.171072779	770442.5544462191	811384.8606353836	1384747.1751336418	1938308.680229868	920830.832251015	2482895.892915172	3066004.175246151	2871658.8041160586	2721236.847200881	2099477.6292239493	2051232.8743329071	2057232.2208040454	1927882.5367038518	1830458.6158120076	2739043.6547389454	1100530.7448020747	1795477.210993837	2229178.114464565	1169655.7265810398	2720482.9326784904	1875243.6959094962	2288328.598825398	NA	2205789.8043854637	2709047.2621858604	1627662.2300908675	2422204.4310670076	3636872.194739957	1608918.655763443	2297606.22927946	1462185.13259445	1088900.4429654088	2169450.2985471813	610039.238372985	947494.6751453683	1698903.3941775158	NA	969663.8228516357	1188838.4909845127	1599022.041685935	1360243.1498680066	1169535.2990909647	3049303.749562267	2160883.859177764	2985810.387569559
Q6FIF0	220146.75435903028	NA	137977.94228681843	208352.9439605829	249007.39453933077	272938.4249488348	98931.50893198756	NA	213784.7167921255	251677.31518450854	662044.5774379758	449799.8943456169	933066.7911591756	330560.80230229814	455006.12475770636	269648.35548535234	479774.87889663497	NA	310553.24465114693	319116.9724938784	363233.1200180425	217963.62220926164	280720.87801239017	331829.22495440295	261981.1606529049	372396.93758986285	506184.0720637466	193350.3180897612	319100.319603031	474460.8037340389	296414.0625829389	389364.92879663367	469386.97678714915	600983.5021325448	117480.90773687072	NA	326886.43620076263	559360.4282482378	NA	351729.7285478943	467029.95373140136	439084.9034175062	403911.2718603685	286048.1387418807	418125.4682965193	399949.42300508707	376009.2556237093	234081.9675399792	282515.2339634797	145211.2104893252	199484.38608703102	427153.1904273818	218499.39404449565	698960.3573634969	359047.7961548018	359199.1760677878	NA	366466.35318778537	370010.5445479261	196739.7109373371	434916.12176897	711999.5079448436	409141.94276948983	532302.9617784715	186942.6118174348	NA	220396.32794387854	NA	NA	325251.76964297704	NA	260045.49229756562	352078.26769490057	580218.5557745385	287730.2902870798	455576.8769318898	437379.0613925702	489547.7310469912	300621.53030861204
Q6GMV2	346440.8725206559	NA	181091.42552815386	295559.2799199592	337395.5793550077	331921.7514590531	470072.7291252315	NA	393265.51855377917	213411.07062753759	318648.5276271853	531958.0287047457	729297.2140787052	946091.3936380518	440501.5332660969	230702.00642651855	907016.3084303491	NA	670146.4367068023	346828.08987623866	240080.74296152501	591228.9329868904	518366.3269159813	571079.0382802321	281719.8476725167	299399.9553270703	419273.97380107397	228267.54781111208	282863.233798364	345606.3736554344	451745.2802058577	653093.4928095817	491402.1921537447	500083.55426848715	281423.52996464964	NA	330028.74709818076	873817.9185405067	NA	336080.74352870136	620272.3133583269	672937.1972904736	517835.42727517564	558717.5372809826	311736.6558748682	389345.73258002923	299218.1399899384	307876.40129510436	287074.24373412196	195566.60612371366	NA	429618.0854620836	203734.41657619894	967513.4458100193	719556.009369751	599103.299985675	1279350.5628652228	397228.20867692603	308975.9989530059	213257.60175465327	561103.1084466206	732081.9288450298	222495.23591862278	339131.7180518006	202318.87890811014	NA	698071.8413945526	NA	NA	377406.2266029076	NA	235833.59814066906	295395.30526529276	611865.2876604279	384250.18312818994	577400.6877512722	398139.3368258356	330455.95403828693	356237.60070137546
Q6GMV3	2940111.3902085586	NA	1434297.838607246	1006046.75951378	1780502.0532853617	3154867.9506129753	1946205.1584415033	897084.0927438581	1311471.2497530184	1255627.3947048776	896001.634398058	1719122.4301131265	1945305.2160158246	618395.3387259252	3498820.7566806814	1307463.9072061125	5248564.06605378	2486250.2264529555	2814375.4849993843	1370235.1298706282	1899972.5346744636	1486846.455445584	807512.315949374	1297896.370309209	1725635.1009458366	2491664.994546742	1681963.429639602	1470268.9650287128	1679485.5852887502	1694246.5978840706	1124871.52601839	1566552.6832054963	1416899.900197023	1149153.2114373846	3046521.2120258957	970549.290610281	1730933.9689170516	2824730.332774017	1110513.1166746067	1110006.1342441884	1168552.5347164576	1009457.7930498587	1764552.01810682	1540995.8953417186	1144372.0246278313	1475840.5062289834	2207910.1677334555	1291427.8577814784	1808196.7876987536	1880073.3557035446	756648.4364408808	819114.1646410032	749420.1361926432	2597333.4995119795	1636576.3164301054	2547829.7801354923	1898391.1578000097	3520351.4049788173	3933420.9358428125	2009370.6291829702	3375741.922030043	8048462.726820978	4199378.881395146	4151814.7651892006	1587771.5857007233	4037079.8735792385	3975490.1409925562	831127.2844947368	4103380.7854372496	1323455.1302708872	1024658.0031232684	2542091.6436921256	2399097.495320098	2840498.782125327	1526803.535566133	3100874.3184304102	1616360.2582266182	1805809.046636819	1577409.2613575067
Q6GPH4	460865.2766138412	NA	142288.38473863274	NA	278456.1815199781	398447.11799617426	208761.55970814577	NA	218749.43030350085	NA	144743.87754538617	239661.58455804866	316988.6292469643	NA	NA	NA	248139.63720761825	NA	152496.60840172807	319776.19585163513	168943.84994277262	146116.6657749981	214772.4828924419	119947.6425014245	126081.44598755475	99329.41250815107	161820.68561456117	NA	554446.7317496354	335476.7722313787	346079.2235520695	251575.5964194586	144454.5428324928	140924.8468209257	96081.7398978205	NA	169391.8611735594	126841.02900138384	NA	406641.04966197687	441176.01814647665	249055.540998463	285572.5474508635	NA	343643.04343699163	344550.6190330113	372695.236313408	154226.80669924794	305778.9160669916	NA	NA	NA	229901.08600438322	370467.08117392554	518498.06285099033	298527.7998774869	NA	318418.0126508449	237600.79822135804	NA	224129.53526091285	NA	177972.71268910362	137250.732816506	155005.97679250955	NA	NA	NA	NA	NA	NA	NA	NA	264813.9410054689	NA	171378.16771583696	295586.437037925	213168.6564592256	176698.0052945652
Q6GTX8	1329245.762623024	NA	2294876.541771595	906226.9373021307	1326414.281306542	927129.9375630022	1935853.0033434108	NA	1341277.414520129	2455271.4023847003	1543016.338199741	1241588.421748368	939945.1615435698	NA	1701261.468844734	2036214.2817144382	1517406.6408789128	NA	1778074.4343213139	602752.4076012011	1323576.37246985	1130820.4953920632	717713.9415572408	527360.7896496202	582331.4327231471	873436.9138492659	564569.6509280545	280675.4508893685	1397953.3195467112	1076344.897479291	656797.9023742079	416280.62471289583	328377.73792250396	212917.68455503182	2235794.0795694226	NA	2219146.1139962175	726303.17281072	1205428.7676724358	709943.0734749796	642324.4037659463	348211.6741746621	431965.5229819803	587633.4461654524	687658.5475801126	386190.5644674702	3489575.0943689863	3896743.1882623723	1305325.4917115306	5258091.336276573	1363777.7722849336	950158.9065919402	1372769.5952687666	992188.1140553834	711532.2393739205	623446.86989421	NA	2150088.0416484578	2304136.2834961596	3010454.921141513	1479627.1411495283	1108277.6214740113	3794619.471140197	2287529.0089756045	3408775.1557416655	1918538.875700958	1784014.9663179894	3709366.1071538436	1115128.3484403193	1914786.1459238336	NA	1388977.9084091017	1488725.6778995248	1052772.2758926037	NA	971666.1235439822	479665.7969992819	1095659.421554923	835069.1957536545
Q6GYQ0	185640.43554490438	NA	152505.11471111208	NA	215358.2956678795	269534.7670759427	NA	NA	230615.26449728935	243330.9919417443	NA	262258.4938338687	310601.1623553175	NA	204997.72709272406	NA	267698.5930807005	NA	334668.51552203123	213635.84062631786	265356.78207449766	372932.21106784313	299666.2507141733	342737.3486452245	440404.88788052846	275406.8464284945	424560.30584201514	242513.6802564691	260136.78434656642	457732.6101190482	352975.31093518715	363220.9051280275	197728.91374162992	309572.2093865558	179522.68277324626	NA	387588.959003015	369834.0237700057	NA	274395.94760086987	327858.8177947941	539871.8551738191	227104.22262920858	202845.73687319277	353053.88394518144	490228.3756686963	364096.23398209916	261285.05312858615	286526.43500317447	233751.96593849867	NA	316870.736120543	174647.81018746612	201878.8657898698	504856.51734674623	388369.4679486905	186849.14970646575	268576.07535377034	358036.7484638161	141497.86313439056	246898.2569129423	498035.215143533	409115.63340782374	298828.88316855376	405980.6358183646	NA	NA	NA	NA	353419.77564257244	NA	273146.4367582019	NA	277802.7672546419	NA	515087.42567844444	400623.48766241473	239730.2814362171	393107.2887438044
Q6I9Y2	1096144.4944757216	NA	845480.8311790074	628141.3257884046	1314464.603096574	802803.7906568846	660171.4236225346	705669.6719650096	1073021.9316161037	684624.8387427968	765799.0086485317	917595.392499788	826808.4987744631	706735.8019656143	872082.6785663094	664740.3710250404	1091285.597892369	NA	1037719.1468526801	951816.0306971982	666648.0598025502	610051.9480751714	831564.2112955055	765671.945779065	1447946.693897081	2058331.9520168744	933980.746464671	838577.3006599188	647389.2698793324	590127.0189715839	756352.1570699633	785312.8600909155	586467.652750799	759053.2852781316	280473.82103805745	NA	700305.7034366883	832306.201604095	NA	895851.3078098843	1137473.6652238304	827309.5386821125	780099.943339878	919950.7623340434	885946.9111568764	687429.7368866175	597647.8944955947	1110996.2953767246	550830.2384794239	840683.2078349175	815078.9554701301	962201.8013720462	2115185.8049549344	756570.7817390949	1284257.8038652912	1250323.8735850102	587520.0795750311	778563.5904097267	718536.7053813268	1656470.411154421	842903.0295690194	879474.2445195465	979159.5607389132	692644.6371992363	1031603.0076586616	NA	759984.8694324306	581379.6768386832	NA	1004324.1059502473	NA	572587.3609649028	456569.67387276643	1013045.0201985432	509733.0763712525	843219.5607668124	780954.2027779287	1013081.1941514732	1137988.109979344
Q6IA17	839627.097796513	744317.1988553454	1819293.5742333997	1171260.113679856	532685.5854370658	753492.5693804916	982308.7507494858	NA	677865.7086772667	520663.0941118211	258438.46473173748	581278.8022753434	474724.2748362001	NA	934644.1616375985	1307463.9072061125	800028.7470522152	NA	966361.638189411	589827.9614431536	853935.1839073342	811876.946975016	556745.5789500654	664700.2435131875	420264.5444150064	310839.9476498583	171200.17161246407	246871.42481296806	422477.0259816765	464967.04309201235	353255.48726898263	299645.5556059687	395376.86177467764	258969.73100964434	433843.7557670429	NA	657820.5949134543	317731.3409289974	771613.9373173264	430717.2754471225	426558.6986181524	288250.72929316096	538254.2704774732	402532.94927365106	684712.3294148212	594170.0336248206	1464759.9161548796	1280198.0503225084	730556.4396652586	1245739.6625190135	632617.2631594617	527829.9135864365	980549.7109062605	497592.0019511175	752737.594185373	700035.104905413	NA	580810.0783055513	636361.9504037695	590438.0749880943	517356.5619934035	997316.4356129573	680263.9623376181	806179.6397526428	727595.8806243085	NA	860496.4928835459	2079865.3227750002	558554.6705767155	1051255.1389385753	NA	381172.22804994433	351875.8438437325	761590.3621015954	291566.73117099307	369340.36949237296	448519.33727161033	550563.7868340268	474952.2949902394
Q6IA69	1689719.1897750378	904310.6154317294	487266.4557740468	823639.9636602568	1517609.132666044	2117361.0406798464	879463.1954964605	901065.203221055	1569791.3444013365	792104.9442041916	1285846.9484997853	857867.5611068951	951436.1938842958	753575.7322001216	2899634.327402027	1886177.4399039007	1849988.9183318256	3020333.6084317407	2487122.521627359	1532073.9247372395	1473012.414522897	869217.3534183976	970415.1648133994	1087575.7400087363	707083.9413341116	621479.4787675476	1411043.145670805	593338.6482239033	1805689.7044144974	2332080.6112051313	1354012.0220591733	1508532.2134571492	1534087.1099877567	1353208.4545898156	1002078.878005214	811206.7695519577	1056313.550262199	1512826.2870086792	601425.4292956673	1370648.411473534	1036488.7435528841	1299927.8537150891	1318099.097862925	1220386.0110759896	976893.178823549	982086.8842601817	1766328.134186765	1011700.0918630259	2054282.7410542064	924751.5286184091	1049814.544133008	1322574.5750890237	589207.4185350175	1153126.5105591961	706637.2850719324	902834.0985484301	539057.4548662365	1492807.2413517772	1629284.6523466548	588690.1386020641	2235881.0132926214	1689316.3744798026	1396419.9653795902	1461196.9440593077	787630.6904395762	722394.3318296692	1211368.1870060414	507683.66146476386	867322.0487869139	799199.8242061753	1024658.0031232684	1589899.2410720582	1552987.2179527443	808140.7739611109	1906191.080767412	1836671.7116857078	1524651.8747811336	1369574.2769436531	1054378.658801993
Q6IA86	1014086.098222945	NA	711013.1441287813	572044.5341568612	946626.0235338494	977191.7633283181	688589.1245823104	NA	912968.78804965585	935722.3259902599	1889635.9504040307	1517496.9599146715	1956748.1878747416	913026.8461741556	981748.7747850333	864773.7752937579	1423867.8753452813	NA	1134476.9396896733	985405.1331091131	762368.2491393307	997889.5067103179	1118137.398741503	1065068.8263443206	712395.72386323	592733.2480587225	956401.6576321214	657788.3857653615	1232917.1637668896	1365363.4347653978	996920.5145769276	1083143.5354031546	1020526.9471391274	1299509.7063918076	387911.2799197452	NA	715008.8779295816	1176766.110096142	556954.5993336538	1314474.2962492087	1446228.3845500723	1500825.7947437877	919141.3274509768	904513.9135193658	859091.9544468598	820824.4754909163	1049128.9047991843	769566.3523749674	1187632.2096719656	764257.4616681068	715989.2172601195	1183917.5631845288	642900.9199189438	1309862.1527711258	855130.4460273539	1071684.4399219656	650338.2556803641	1136315.959834935	1099044.0850149035	463294.6082731471	1271383.3212840422	1441836.9056069658	594880.976642861	987018.381271455	649163.5524750684	NA	831633.9939624188	NA	NA	611488.8329420944	NA	613291.4022493839	644144.8251854364	742078.3204674578	807732.7397720974	764075.7070087205	1432943.4913356488	974021.9502725025	1020526.3293323593
Q6IAA8	12841865.842290228	16277591.077771086	20155659.100428157	12040991.82287701	6285530.738443623	9866902.449568065	8395597.784553517	7013890.39260872	10829573.198718112	12236368.878334172	6988298.633151001	6505074.380613244	5412525.689267552	6521785.930473814	11662735.855602253	11895778.172121204	7649392.381416989	8315125.7573593315	13526455.819376862	6635390.589531003	12168363.424319582	6650468.2542023305	7229898.131668364	5400175.969322251	11206710.71303906	15031239.912754815	7201964.215503796	8302045.058169664	9708009.163518794	7165666.493403797	7082524.423078758	5581569.189791438	8650546.759097641	5584669.812592892	38975329.22492642	9611264.819635786	17131808.000050806	9797913.999454638	9871227.703774255	8471056.57582824	6270846.275409111	5069718.629488863	8758981.101927826	9411451.441348745	7470806.047570368	5869820.195228916	10587198.51161945	11903595.90650753	10667291.108495045	28812506.30488763	17856658.601140883	9268687.949615832	10155693.434386285	9997494.892518077	3784582.731744617	5131046.08499509	4446774.940281538	7798246.783180958	12050921.984812537	15700458.67963755	8691439.429122785	7671863.535057955	12749921.423031067	10379536.912972998	8934579.092417637	8148234.607224151	9096273.840609005	25466067.534764837	10130904.603477417	9855516.927549122	7478474.082496698	16685206.321140831	17136410.680857856	6445747.23636133	9345888.308616934	6321013.033723525	11131105.040695343	8217445.6616619285	8585613.265388707
Q6IAN0	1486952.8870020264	855616.9669084835	2679872.2773977485	1127474.6888693932	1017898.6842493884	1503326.3388826915	1956557.3135395977	NA	1122698.8728946287	1951420.9191591747	1677191.6719562437	1262812.1554534677	778816.6747981658	NA	1519365.5885280012	1211011.6517564827	986436.9562861051	NA	1156293.803914474	1262342.5999595558	1537056.4325456342	1128226.0059570184	745615.2691518563	685865.2250375882	1656212.9991836469	1699478.0261718254	698667.2896509926	1216011.9259635978	999924.9438424383	1066378.7410211507	942789.1970304201	706785.6355147089	925039.6125868262	883210.1609867462	2522821.697892528	NA	1899589.073580764	790123.168002824	553156.0749807205	1168421.5966659635	731493.0610437654	686039.2883033272	906966.981509185	1396204.334705581	1028872.4994553934	695792.8330885841	1163191.6981229912	1706930.7337633467	1444417.5523037417	4570259.620775277	796072.4065458827	450096.6595279784	1919075.8627736834	1253885.1376954361	877793.618475919	769103.7034127436	657040.4018548576	1615351.1193731942	1446110.6381775073	2715171.065240074	997480.2250149631	460752.97115668654	1578561.6999943224	1441042.503451591	1713358.0388069928	653838.7895874872	630688.9353704387	5690970.076096974	NA	2046193.0382911519	NA	1589899.2410720582	984682.791312446	1013045.0201985432	564263.095977865	824288.7230527981	615178.689797497	1055079.4429788152	871371.0164619955
Q6IBS0	4336945.920422585	30050937.374346606	2498697.813573677	7815698.328667449	4134588.6606492205	5611006.757801587	3530084.8884497536	6215790.414868777	3765512.148912075	1735484.997776808	3555646.3445472345	1093022.285812666	1464700.3979413277	5554102.082984675	6933442.967367218	7694746.601426145	2868522.143031367	56631255.15809515	4919702.882692713	2071536.5742926036	6671251.877368194	1406164.8648400083	1346107.1596499644	2201788.4853459815	1428111.8076793142	1123957.5790618453	2280245.723404019	2177766.812862078	3970575.7478792025	3866868.705758938	2062264.4643670497	2019112.3472426417	2567465.2326878454	2974910.65016968	4335627.70835422	6793845.034271974	1651044.7088131877	2458342.7163891015	9586480.750780782	3572673.728267083	1804893.023918493	1583548.476343839	4166893.9222763474	3454312.94660492	1694966.1119487686	2482095.3968396606	3338790.9853530293	2066284.5724503666	3252614.340002497	1482659.4756361279	2609819.334012895	1813207.078751082	2668495.9989663274	6437356.733704248	2091180.8487718005	2288328.598825398	10730036.978869611	2417456.5027860897	5591627.800953027	1750096.999610974	2794851.266615776	4971109.33127178	4169021.9256260255	4212278.087012346	2260556.1559128915	9259357.508209258	4933572.252533681	2677621.8919190015	12171662.365328956	2346551.6494164574	11240651.22829259	4647397.781595227	9360764.334418604	2075749.1100146635	10548824.427547805	2969683.4818814364	3106621.489215693	4068142.852254852	2546389.2361914087
Q6IBW4	121757.78537680944	NA	NA	NA	774260.2801297967	491582.41941203777	240476.4220666638	NA	386425.99727855297	290784.91007219895	438222.230687634	395078.74173375673	272521.2406032148	NA	156364.1185748626	NA	205323.82626402372	NA	234027.32085302225	139711.1159071476	235849.56817082345	292516.8697112671	287986.59996362944	255319.39276072	200661.60991067422	211221.4207523949	146950.548528224	NA	492674.66944216617	365935.3395987515	357541.456092655	463893.38259778835	212539.24638263715	277521.57453709247	NA	NA	138882.15273989367	397804.76354215277	NA	551880.3480567734	306409.5153778549	430377.75030280405	309925.4912670244	261360.1434279871	446579.3070522657	452802.4021039169	215662.20300810353	427413.2097728504	211931.36290757052	319349.56590278825	NA	345118.36922268616	NA	233019.99881677717	157845.51269702183	145889.205030888	242673.1988233602	345387.6921328484	275171.7166749688	210970.23217820682	276418.4624090322	189984.60826522368	322998.0093834545	295407.66687539435	NA	NA	183326.25893388092	119098.49275655742	304015.32799331675	363806.551863549	NA	NA	NA	330821.76952254295	NA	325001.4446707232	256955.42686630864	431820.6825235475	366158.3782344138
Q6IC98	475797.88833361206	NA	785089.3432376502	289672.32955419295	596009.3202073327	716319.1202697961	968396.4895131588	NA	631140.5712495117	1399584.6756264588	493646.70667909895	570653.1399958851	502867.11982601986	NA	549322.348629233	553568.4297020694	723384.1218935747	NA	694596.596443538	1586020.1896927739	826586.2534110259	1371587.0402947613	807224.6398225138	859823.8979205939	697400.5498825968	765103.6532167989	430501.36190254736	664216.66699216	1630945.5394711588	1544754.2510119448	1791462.059955214	1322866.710262423	1289059.3076980473	1546523.9481026488	810727.1324564777	NA	1384747.1751336418	784788.0915500461	560890.7513805352	726449.275492495	545453.7126033677	561820.5461075028	449283.6443548698	588315.000725876	1576210.524487391	1431118.0666462895	982466.1731738849	1257738.4354045696	913571.633114634	1910643.6541702664	477027.8797733348	416395.5394883911	632231.838671633	408449.72498338384	385102.3184146356	249519.82223625112	NA	516484.5686616022	766430.9256440081	1037094.5182879862	498388.83806397166	488752.5830654209	633344.251500864	560966.6072107635	483665.7245716231	NA	612477.666544511	1052215.3306164886	NA	557353.8863900576	NA	978399.5329674165	589278.3222880003	650916.1868262975	NA	450195.66734544473	769268.2620173888	514270.06849502	404036.4814832116
Q6ICB0	137028.3409345363	NA	82378.51891360746	NA	NA	246209.91785181305	NA	NA	144970.23065546373	235404.54410166736	NA	164694.0511782081	282858.8213805597	NA	102359.44570397798	NA	78771.488822952	NA	176519.1575996571	154197.84589830763	220468.3298423631	82508.4523357147	NA	29881.28271986174	NA	NA	88019.2910586218	NA	103154.39296880158	159416.64547314116	95280.8885993658	76598.97228459244	NA	NA	NA	NA	NA	68903.09151645433	NA	88246.38926696226	NA	79663.36048396233	65175.535860119286	NA	142060.8317025496	247164.15265872006	250844.4437589236	63156.10025502004	150487.98011042492	NA	NA	55876.642612712734	48528.66589952211	211772.24343434707	76517.21646562491	129669.20164818285	NA	62691.33132877178	121574.52135158303	NA	199191.78982196795	NA	152849.2960945787	130716.6631714848	115785.32748742087	NA	NA	NA	NA	NA	NA	217711.36750548214	NA	151762.0894768806	NA	93297.5560557751	64150.81666846961	NA	63523.84836412813
Q6ICG6	790389.8070859299	NA	311959.0250034765	457309.2069835274	671384.3054523532	1609194.3909166844	NA	NA	727945.0331801448	371061.8880154455	1487109.949134533	514330.65667597495	715158.2780498262	319012.10038491857	1166273.5855602259	874035.3352003774	431494.32540664275	431803.6518295952	747783.9297371814	1747858.9845593863	1590426.4475645807	407795.87896266306	527720.6861052586	538301.3607497006	253987.70150714382	183486.07478184634	265887.939694074	NA	854425.1857032846	1146107.9926862828	687570.429444777	587048.7920950332	492147.92894332163	413514.728323513	428230.09982131445	NA	295241.41261517646	344812.1133619899	NA	1190891.242755693	349552.2435630452	440914.2564334627	341288.808914158	229640.4493943423	266585.78152205184	229790.6029418323	2078666.645719792	753058.535410282	1476515.720132714	653841.3648936079	221475.54794889732	345678.33023230004	546628.4481242155	1556161.0191041569	268478.0716876967	318968.23610895383	NA	1071276.3535927006	1484673.5885289076	190823.23075140952	1150821.1097829677	564303.7609215353	741385.6689816916	1652664.1298325944	NA	460769.3335637147	694238.4117045793	NA	360822.00682062784	207253.07340042005	NA	649973.5225965581	990587.3558176686	186584.0222741172	289692.9268318897	390942.72969611513	440005.3602234899	672560.3909268458	414925.1122701806
